# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,30,2,5,10000,1.0007813102506278,0.9446
Borda,30,2,6,10000,1.0006195371140783,0.951
Borda,30,2,7,10000,1.0004951504144068,0.9571
Borda,30,2,8,10000,1.0004143730930777,0.9586
Borda,30,2,9,10000,1.0003212182097243,0.9639
Borda,30,2,10,10000,1.000289395395519,0.9668
Borda,30,2,11,10000,1.0002589371889066,0.9677
Borda,30,2,12,10000,1.0002723349331988,0.9672
Borda,30,2,13,10000,1.0002305892771393,0.9712
OddBorda,30,2,0,10000,1.0113013434904823,0.7918
OddBorda,30,2,1,10000,1.0034857074658818,0.8812
OddBorda,30,2,2,10000,1.0016221239158944,0.9195
OddBorda,30,2,3,10000,1.0009263814298712,0.9417
OddBorda,30,2,4,10000,1.000594384092311,0.9534
OddBorda,30,2,5,10000,1.0004452695757626,0.9579
OddBorda,30,2,6,10000,1.000337550162979,0.9635
OddBorda,30,2,7,10000,1.0002924915897484,0.9663
OddBorda,30,2,8,10000,1.0002449887722504,0.9684
OddBorda,30,2,9,10000,1.0002014879713503,0.9724
OddBorda,30,2,10,10000,1.0001988204761805,0.9727
OddBorda,30,2,11,10000,1.0001571647394996,0.9748
OddBorda,30,2,12,10000,1.0001418529680872,0.9782
OddBorda,30,2,13,10000,1.0001447842493587,0.9764
