# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,30,2,11,10000,1.0020220789343022,0.9447
Borda,30,2,12,10000,1.0018767520881369,0.9439
Borda,30,2,13,10000,1.001712162881696,0.9484
OddBorda,30,2,0,10000,1.0039879492050874,0.9226
OddBorda,30,2,1,10000,1.0059191807571373,0.902
OddBorda,30,2,2,10000,1.0044013682717912,0.9189
OddBorda,30,2,3,10000,1.003652718824023,0.9264
OddBorda,30,2,4,10000,1.0032112476233417,0.9265
OddBorda,30,2,5,10000,1.0031289357879851,0.9302
OddBorda,30,2,6,10000,1.0028969831059635,0.9325
OddBorda,30,2,7,10000,1.002665833994586,0.9367
OddBorda,30,2,8,10000,1.0026345138752872,0.9345
OddBorda,30,2,9,10000,1.0020347228232083,0.9418
OddBorda,30,2,10,10000,1.0020428588626606,0.9444
OddBorda,30,2,11,10000,1.0020786078651864,0.941
OddBorda,30,2,12,10000,1.0016762827176837,0.9488
OddBorda,30,2,13,10000,1.002103801239172,0.94
