# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,30,2,3,10000,1.0039390233146943,0.9526
Copeland,30,2,4,10000,1.0030924794500817,0.953
Copeland,30,2,5,10000,1.0034767782256848,0.95
Copeland,30,2,6,10000,1.0036638106201794,0.9474
Copeland,30,2,7,10000,1.0033854322460425,0.9555
Copeland,30,2,8,10000,1.0038565747256663,0.9515
Copeland,30,2,9,10000,1.0037315740785628,0.9484
Copeland,30,2,10,10000,1.0028889315696974,0.9538
Copeland,30,2,11,10000,1.0034294791075098,0.9509
Copeland,30,2,12,10000,1.0034570847634086,0.9518
Copeland,30,2,13,10000,1.0034629588891957,0.9537
Borda,30,2,0,10000,1.003764118343832,0.9472
Borda,30,2,1,10000,1.0009450748843207,0.9735
Borda,30,2,2,10000,1.000444538360418,0.9827
Borda,30,2,3,10000,1.0002336640520206,0.9873
Borda,30,2,4,10000,1.0001526729488985,0.9885
Borda,30,2,5,10000,1.0000956561906145,0.9913
Borda,30,2,6,10000,1.0000707467499839,0.9938
Borda,30,2,7,10000,1.000061096509202,0.9929
Borda,30,2,8,10000,1.0000341725573265,0.9951
Borda,30,2,9,10000,1.00004664063394,0.9939
Borda,30,2,10,10000,1.0000196846420877,0.9961
Borda,30,2,11,10000,1.000016771279738,0.9956
Borda,30,2,12,10000,1.000020337049396,0.9957
Borda,30,2,13,10000,1.0000101814750288,0.9976
OddBorda,30,2,0,10000,1.0035638454163511,0.9504
OddBorda,30,2,1,10000,1.0006194980948182,0.9795
OddBorda,30,2,2,10000,1.0002488587203726,0.9873
OddBorda,30,2,3,10000,1.0001217430983567,0.9908
OddBorda,30,2,4,10000,1.0001014040626965,0.9921
OddBorda,30,2,5,10000,1.0000661987321162,0.9923
OddBorda,30,2,6,10000,1.0000344660239897,0.9938
OddBorda,30,2,7,10000,1.0000384506948186,0.9943
OddBorda,30,2,8,10000,1.0000255415118624,0.9951
OddBorda,30,2,9,10000,1.0000199331384356,0.9962
OddBorda,30,2,10,10000,1.0000140160401654,0.9962
OddBorda,30,2,11,10000,1.0000087812561587,0.9963
OddBorda,30,2,12,10000,1.0000056307393173,0.9977
OddBorda,30,2,13,10000,1.0000141568393852,0.9969
