# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,30,2,0,10000,1.0116128912105782,0.7943
Borda,30,2,1,10000,1.0158902749035261,0.7641
Borda,30,2,2,10000,1.0145866027124864,0.7636
Borda,30,2,3,10000,1.0136253219899993,0.777
Borda,30,2,4,10000,1.0124802515490046,0.7854
Borda,30,2,5,10000,1.01102408445706,0.8025
Borda,30,2,6,10000,1.0101458113096253,0.8053
Borda,30,2,7,10000,1.0098677966204908,0.8116
Borda,30,2,8,10000,1.009277963346553,0.8106
Borda,30,2,9,10000,1.0082566123014305,0.8268
Borda,30,2,10,10000,1.0074989904673122,0.8302
Borda,30,2,11,10000,1.0069444635867784,0.8395
Borda,30,2,12,10000,1.0068690134214673,0.8384
Borda,30,2,13,10000,1.006384415518802,0.8423
OddBorda,30,2,0,10000,1.0111302672855345,0.7999
OddBorda,30,2,1,10000,1.021023649322763,0.7244
OddBorda,30,2,2,10000,1.0192217915885449,0.7301
OddBorda,30,2,3,10000,1.0161745099871402,0.7562
OddBorda,30,2,4,10000,1.0146627012246154,0.7659
OddBorda,30,2,5,10000,1.0132219888989122,0.7786
OddBorda,30,2,6,10000,1.0115792988831724,0.7911
OddBorda,30,2,7,10000,1.0112553256293355,0.7923
OddBorda,30,2,8,10000,1.0100071258095251,0.8089
OddBorda,30,2,9,10000,1.0093795200680606,0.8156
OddBorda,30,2,10,10000,1.0085667121912056,0.8255
OddBorda,30,2,11,10000,1.007876113562096,0.8266
OddBorda,30,2,12,10000,1.0076364565008362,0.8324
OddBorda,30,2,13,10000,1.0072475355890609,0.8327
