# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,30,2,4,10000,1.002266386295566,0.9459
Copeland,30,2,5,10000,1.002279600330824,0.9493
Copeland,30,2,6,10000,1.0024871127963408,0.9477
Copeland,30,2,7,10000,1.0022856654123966,0.9468
Copeland,30,2,8,10000,1.0024195080519378,0.9471
Copeland,30,2,9,10000,1.0024016437241912,0.9453
Copeland,30,2,10,10000,1.0024561816483821,0.9422
Copeland,30,2,11,10000,1.0024974076856596,0.9449
Copeland,30,2,12,10000,1.0023684079400512,0.947
Copeland,30,2,13,10000,1.0021923353797855,0.951
Borda,30,2,0,10000,1.0021707520522016,0.9461
Borda,30,2,1,10000,1.0010212851126778,0.961
Borda,30,2,2,10000,1.0006304735446179,0.9707
Borda,30,2,3,10000,1.000563393682652,0.9723
Borda,30,2,4,10000,1.0004753716998938,0.9752
Borda,30,2,5,10000,1.0004104146609951,0.9747
Borda,30,2,6,10000,1.000371446443295,0.9762
Borda,30,2,7,10000,1.0004200537945709,0.976
Borda,30,2,8,10000,1.0004708749089781,0.9737
Borda,30,2,9,10000,1.000396285173504,0.9754
Borda,30,2,10,10000,1.000374382804824,0.9771
Borda,30,2,11,10000,1.0003821740047114,0.9758
Borda,30,2,12,10000,1.000380717553034,0.9755
Borda,30,2,13,10000,1.0003910252165698,0.975
OddBorda,30,2,0,10000,1.0021272216036967,0.9502
OddBorda,30,2,1,10000,1.0007573487998476,0.9655
OddBorda,30,2,2,10000,1.0005185742981464,0.9727
OddBorda,30,2,3,10000,1.0004732605295537,0.9744
OddBorda,30,2,4,10000,1.000349318481953,0.977
OddBorda,30,2,5,10000,1.0004041614999823,0.9741
OddBorda,30,2,6,10000,1.0003702178379392,0.9784
OddBorda,30,2,7,10000,1.0004436822071012,0.9733
OddBorda,30,2,8,10000,1.000406387433255,0.9776
OddBorda,30,2,9,10000,1.0003913827839914,0.977
OddBorda,30,2,10,10000,1.0003506118982335,0.9732
OddBorda,30,2,11,10000,1.0003909644616233,0.9768
OddBorda,30,2,12,10000,1.0004057688923313,0.9742
OddBorda,30,2,13,10000,1.0003120418758646,0.9797
